NAME,GEO_ID,B19013_001E,B19013_001M,NAME,B19013_001EA,B19013_001MA,zip code tabulation area
55606,8600000US55606,50125,16024,55606,null,null,55606
55614,8600000US55614,49107,5783,55614,null,null,55614
55615,8600000US55615,40469,21384,55615,null,null,55615
55704,8600000US55704,47500,6327,55704,null,null,55704
55706,8600000US55706,41667,5846,55706,null,null,55706
55718,8600000US55718,62679,9182,55718,null,null,55718
55719,8600000US55719,43016,6469,55719,null,null,55719
55732,8600000US55732,51125,4374,55732,null,null,55732
55427,8600000US55427,74132,3282,55427,null,null,55427
55806,8600000US55806,35296,3315,55806,null,null,55806
55807,8600000US55807,45226,3141,55807,null,null,55807
55933,8600000US55933,79063,15670,55933,null,null,55933
55943,8600000US55943,59773,5525,55943,null,null,55943
55945,8600000US55945,68548,3991,55945,null,null,55945
55956,8600000US55956,77794,6291,55956,null,null,55956
55959,8600000US55959,60216,5811,55959,null,null,55959
55962,8600000US55962,57813,6348,55962,null,null,55962
55443,8600000US55443,80392,4947,55443,null,null,55443
55446,8600000US55446,106165,5662,55446,null,null,55446
55603,8600000US55603,46944,6977,55603,null,null,55603
55605,8600000US55605,49028,4758,55605,null,null,55605
55609,8600000US55609,-666666666,-222222222,55609,-,**,55609
55724,8600000US55724,57083,6337,55724,null,null,55724
55734,8600000US55734,55015,5287,55734,null,null,55734
55753,8600000US55753,45476,6763,55753,null,null,55753
55763,8600000US55763,57868,4080,55763,null,null,55763
55764,8600000US55764,38472,8705,55764,null,null,55764
55768,8600000US55768,55540,6710,55768,null,null,55768
55771,8600000US55771,41667,5665,55771,null,null,55771
55795,8600000US55795,45417,4187,55795,null,null,55795
55812,8600000US55812,47109,5464,55812,null,null,55812
55921,8600000US55921,55547,6662,55921,null,null,55921
55931,8600000US55931,52917,12005,55931,null,null,55931
55935,8600000US55935,65000,6703,55935,null,null,55935
55947,8600000US55947,61362,5291,55947,null,null,55947
55955,8600000US55955,96375,9748,55955,null,null,55955
55972,8600000US55972,67254,4986,55972,null,null,55972
55974,8600000US55974,46161,4343,55974,null,null,55974
55981,8600000US55981,53603,5324,55981,null,null,55981
55982,8600000US55982,64444,16378,55982,null,null,55982
55991,8600000US55991,72557,3974,55991,null,null,55991
55964,8600000US55964,62757,7919,55964,null,null,55964
55967,8600000US55967,81389,9940,55967,null,null,55967
55983,8600000US55983,59306,6753,55983,null,null,55983
55345,8600000US55345,96672,5994,55345,null,null,55345
55349,8600000US55349,60365,6108,55349,null,null,55349
55356,8600000US55356,121469,16798,55356,null,null,55356
55378,8600000US55378,103740,5723,55378,null,null,55378
55395,8600000US55395,58144,4164,55395,null,null,55395
55396,8600000US55396,56548,7935,55396,null,null,55396
55397,8600000US55397,73036,10466,55397,null,null,55397
55398,8600000US55398,85402,5138,55398,null,null,55398
55401,8600000US55401,90025,7781,55401,null,null,55401
55406,8600000US55406,64112,2703,55406,null,null,55406
55411,8600000US55411,36512,1606,55411,null,null,55411
55420,8600000US55420,57641,3730,55420,null,null,55420
55421,8600000US55421,50250,2239,55421,null,null,55421
55313,8600000US55313,73921,2806,55313,null,null,55313
55327,8600000US55327,95806,10162,55327,null,null,55327
55332,8600000US55332,49875,5818,55332,null,null,55332
55333,8600000US55333,48409,8871,55333,null,null,55333
55335,8600000US55335,55132,5294,55335,null,null,55335
55339,8600000US55339,78250,10764,55339,null,null,55339
55358,8600000US55358,71174,8826,55358,null,null,55358
55363,8600000US55363,70304,6038,55363,null,null,55363
55416,8600000US55416,78908,3170,55416,null,null,55416
55373,8600000US55373,75476,9989,55373,null,null,55373
55381,8600000US55381,59727,6469,55381,null,null,55381
55385,8600000US55385,55568,6433,55385,null,null,55385
55417,8600000US55417,79878,3461,55417,null,null,55417
55419,8600000US55419,100306,3824,55419,null,null,55419
55424,8600000US55424,167527,13830,55424,null,null,55424
55970,8600000US55970,62411,3840,55970,null,null,55970
55976,8600000US55976,62736,4491,55976,null,null,55976
55977,8600000US55977,78125,23951,55977,null,null,55977
55992,8600000US55992,65852,10843,55992,null,null,55992
55442,8600000US55442,103606,7046,55442,null,null,55442
55425,8600000US55425,57500,4885,55425,null,null,55425
55433,8600000US55433,63445,3642,55433,null,null,55433
55434,8600000US55434,64612,2656,55434,null,null,55434
55454,8600000US55454,20088,2030,55454,null,null,55454
55455,8600000US55455,-666666666,-222222222,55455,-,**,55455
55707,8600000US55707,61641,5289,55707,null,null,55707
55709,8600000US55709,56726,3998,55709,null,null,55709
55721,8600000US55721,64870,4887,55721,null,null,55721
55738,8600000US55738,70833,19498,55738,null,null,55738
55742,8600000US55742,65000,13565,55742,null,null,55742
55749,8600000US55749,59167,5945,55749,null,null,55749
55760,8600000US55760,43882,3441,55760,null,null,55760
55787,8600000US55787,39896,9170,55787,null,null,55787
55798,8600000US55798,54091,4321,55798,null,null,55798
55810,8600000US55810,61006,4039,55810,null,null,55810
55811,8600000US55811,61936,3191,55811,null,null,55811
55901,8600000US55901,71020,2830,55901,null,null,55901
55904,8600000US55904,54717,3162,55904,null,null,55904
55910,8600000US55910,61182,2834,55910,null,null,55910
55912,8600000US55912,49485,2865,55912,null,null,55912
55929,8600000US55929,79091,6818,55929,null,null,55929
55932,8600000US55932,70861,3436,55932,null,null,55932
55939,8600000US55939,50294,5655,55939,null,null,55939
55949,8600000US55949,55000,4307,55949,null,null,55949
55954,8600000US55954,52313,5076,55954,null,null,55954
55965,8600000US55965,55610,7024,55965,null,null,55965
55008,8600000US55008,60958,5729,55008,null,null,55008
55011,8600000US55011,91008,8243,55011,null,null,55011
55019,8600000US55019,83807,8620,55019,null,null,55019
55032,8600000US55032,79250,4398,55032,null,null,55032
55033,8600000US55033,71893,3103,55033,null,null,55033
55047,8600000US55047,101597,15359,55047,null,null,55047
55069,8600000US55069,55085,5003,55069,null,null,55069
55082,8600000US55082,88393,4288,55082,null,null,55082
55101,8600000US55101,48696,3360,55101,null,null,55101
55102,8600000US55102,52981,3151,55102,null,null,55102
55107,8600000US55107,50870,3497,55107,null,null,55107
55108,8600000US55108,66076,6185,55108,null,null,55108
55112,8600000US55112,70311,3541,55112,null,null,55112
55304,8600000US55304,102400,3207,55304,null,null,55304
55322,8600000US55322,87878,7296,55322,null,null,55322
55070,8600000US55070,77721,8003,55070,null,null,55070
55041,8600000US55041,59924,3850,55041,null,null,55041
55042,8600000US55042,102297,9055,55042,null,null,55042
55063,8600000US55063,50699,4265,55063,null,null,55063
55074,8600000US55074,72727,4363,55074,null,null,55074
55802,8600000US55802,27130,9029,55802,null,null,55802
55917,8600000US55917,67206,7802,55917,null,null,55917
55923,8600000US55923,68430,4443,55923,null,null,55923
55940,8600000US55940,68355,7347,55940,null,null,55940
55303,8600000US55303,75803,2867,55303,null,null,55303
55309,8600000US55309,85217,5757,55309,null,null,55309
55310,8600000US55310,56250,5870,55310,null,null,55310
55314,8600000US55314,50729,5380,55314,null,null,55314
55316,8600000US55316,89043,7189,55316,null,null,55316
55318,8600000US55318,83799,5630,55318,null,null,55318
55350,8600000US55350,59363,3421,55350,null,null,55350
55362,8600000US55362,73203,4578,55362,null,null,55362
55364,8600000US55364,102770,10897,55364,null,null,55364
55369,8600000US55369,82279,3768,55369,null,null,55369
55374,8600000US55374,118594,9506,55374,null,null,55374
55379,8600000US55379,84043,2833,55379,null,null,55379
55384,8600000US55384,48517,4242,55384,null,null,55384
55418,8600000US55418,64180,2767,55418,null,null,55418
55422,8600000US55422,68192,3873,55422,null,null,55422
55432,8600000US55432,57479,3320,55432,null,null,55432
55444,8600000US55444,75057,4492,55444,null,null,55444
55616,8600000US55616,60372,11920,55616,null,null,55616
55702,8600000US55702,74063,15593,55702,null,null,55702
55710,8600000US55710,71076,4561,55710,null,null,55710
55711,8600000US55711,50000,11461,55711,null,null,55711
55717,8600000US55717,74808,21548,55717,null,null,55717
55746,8600000US55746,45539,5353,55746,null,null,55746
55758,8600000US55758,43250,10677,55758,null,null,55758
55765,8600000US55765,42045,6230,55765,null,null,55765
55804,8600000US55804,72435,4075,55804,null,null,55804
55920,8600000US55920,91091,8271,55920,null,null,55920
55922,8600000US55922,42361,12359,55922,null,null,55922
55924,8600000US55924,57212,8953,55924,null,null,55924
55957,8600000US55957,71250,16772,55957,null,null,55957
55961,8600000US55961,60625,17971,55961,null,null,55961
55080,8600000US55080,73571,2836,55080,null,null,55080
55115,8600000US55115,97051,8740,55115,null,null,55115
55123,8600000US55123,115098,5593,55123,null,null,55123
55129,8600000US55129,122854,8923,55129,null,null,55129
55305,8600000US55305,72332,2633,55305,null,null,55305
55126,8600000US55126,84422,3379,55126,null,null,55126
55018,8600000US55018,87500,13683,55018,null,null,55018
55013,8600000US55013,81183,5678,55013,null,null,55013
55014,8600000US55014,86576,5530,55014,null,null,55014
55027,8600000US55027,74833,5730,55027,null,null,55027
55045,8600000US55045,79114,7394,55045,null,null,55045
55068,8600000US55068,92465,3451,55068,null,null,55068
55090,8600000US55090,46583,11279,55090,null,null,55090
55005,8600000US55005,84598,13542,55005,null,null,55005
55009,8600000US55009,71250,3654,55009,null,null,55009
55016,8600000US55016,89585,3471,55016,null,null,55016
55017,8600000US55017,65583,9279,55017,null,null,55017
55046,8600000US55046,76313,12495,55046,null,null,55046
55057,8600000US55057,68199,3666,55057,null,null,55057
55075,8600000US55075,57969,3270,55075,null,null,55075
55076,8600000US55076,72720,4160,55076,null,null,55076
55125,8600000US55125,97825,3980,55125,null,null,55125
55104,8600000US55104,57769,2633,55104,null,null,55104
55105,8600000US55105,83659,3610,55105,null,null,55105
55114,8600000US55114,43333,5823,55114,null,null,55114
55119,8600000US55119,54646,2422,55119,null,null,55119
55120,8600000US55120,94798,9495,55120,null,null,55120
55122,8600000US55122,75931,2874,55122,null,null,55122
55128,8600000US55128,67121,4263,55128,null,null,55128
55306,8600000US55306,68542,4608,55306,null,null,55306
55308,8600000US55308,91636,6097,55308,null,null,55308
55319,8600000US55319,75581,5443,55319,null,null,55319
55328,8600000US55328,83108,7098,55328,null,null,55328
55337,8600000US55337,67065,2702,55337,null,null,55337
55338,8600000US55338,62153,5241,55338,null,null,55338
55003,8600000US55003,75815,7530,55003,null,null,55003
55060,8600000US55060,57482,3529,55060,null,null,55060
55087,8600000US55087,77788,21743,55087,null,null,55087
55329,8600000US55329,46898,8018,55329,null,null,55329
55386,8600000US55386,140946,13341,55386,null,null,55386
55437,8600000US55437,72284,4864,55437,null,null,55437
55919,8600000US55919,60677,8847,55919,null,null,55919
55987,8600000US55987,49222,2581,55987,null,null,55987
55906,8600000US55906,81178,6207,55906,null,null,55906
55963,8600000US55963,73995,7165,55963,null,null,55963
55317,8600000US55317,115461,6042,55317,null,null,55317
55336,8600000US55336,61228,6738,55336,null,null,55336
55357,8600000US55357,99150,15365,55357,null,null,55357
55359,8600000US55359,92736,5074,55359,null,null,55359
55375,8600000US55375,113500,13983,55375,null,null,55375
55376,8600000US55376,102275,11266,55376,null,null,55376
55402,8600000US55402,53636,27638,55402,null,null,55402
55407,8600000US55407,58142,3533,55407,null,null,55407
55414,8600000US55414,35394,1717,55414,null,null,55414
55429,8600000US55429,47127,2900,55429,null,null,55429
55435,8600000US55435,68063,6091,55435,null,null,55435
55438,8600000US55438,83599,3452,55438,null,null,55438
55439,8600000US55439,126572,7513,55439,null,null,55439
55030,8600000US55030,55542,9092,55030,null,null,55030
55071,8600000US55071,70670,6544,55071,null,null,55071
55341,8600000US55341,93525,6767,55341,null,null,55341
55950,8600000US55950,38594,17222,55950,null,null,55950
55951,8600000US55951,53826,3398,55951,null,null,55951
55952,8600000US55952,65833,5905,55952,null,null,55952
55960,8600000US55960,97125,9788,55960,null,null,55960
55985,8600000US55985,61563,5798,55985,null,null,55985
55990,8600000US55990,57813,11014,55990,null,null,55990
55969,8600000US55969,63583,5026,55969,null,null,55969
55805,8600000US55805,25892,3044,55805,null,null,55805
55971,8600000US55971,58911,5286,55971,null,null,55971
55054,8600000US55054,121000,15907,55054,null,null,55054
55130,8600000US55130,33697,2487,55130,null,null,55130
55155,8600000US55155,-666666666,-222222222,55155,-,**,55155
55766,8600000US55766,-666666666,-222222222,55766,-,**,55766
55366,8600000US55366,31989,9527,55366,null,null,55366
55968,8600000US55968,62708,18508,55968,null,null,55968
55772,8600000US55772,30000,14953,55772,null,null,55772
55111,8600000US55111,-666666666,-222222222,55111,-,**,55111
55941,8600000US55941,56250,7632,55941,null,null,55941
55387,8600000US55387,90105,8264,55387,null,null,55387
55403,8600000US55403,42750,5038,55403,null,null,55403
55315,8600000US55315,108592,8346,55315,null,null,55315
55352,8600000US55352,72778,9638,55352,null,null,55352
55354,8600000US55354,61362,3022,55354,null,null,55354
55084,8600000US55084,61731,5775,55084,null,null,55084
55029,8600000US55029,53281,28040,55029,null,null,55029
55814,8600000US55814,-666666666,-222222222,55814,-,**,55814
55302,8600000US55302,62321,5137,55302,null,null,55302
55905,8600000US55905,-666666666,-222222222,55905,-,**,55905
55036,8600000US55036,25833,13856,55036,null,null,55036
55024,8600000US55024,88789,3093,55024,null,null,55024
55025,8600000US55025,79587,7039,55025,null,null,55025
55026,8600000US55026,54167,15665,55026,null,null,55026
55038,8600000US55038,95671,6115,55038,null,null,55038
55053,8600000US55053,83214,7960,55053,null,null,55053
55065,8600000US55065,80050,8071,55065,null,null,55065
55066,8600000US55066,55519,5452,55066,null,null,55066
55072,8600000US55072,41303,3278,55072,null,null,55072
55085,8600000US55085,77500,11063,55085,null,null,55085
55089,8600000US55089,83523,10855,55089,null,null,55089
55092,8600000US55092,80323,5879,55092,null,null,55092
55103,8600000US55103,32922,2756,55103,null,null,55103
55110,8600000US55110,77834,3166,55110,null,null,55110
55307,8600000US55307,59000,5521,55307,null,null,55307
55113,8600000US55113,65323,2472,55113,null,null,55113
55118,8600000US55118,64306,5411,55118,null,null,55118
55127,8600000US55127,94780,13668,55127,null,null,55127
55150,8600000US55150,68125,19344,55150,null,null,55150
55320,8600000US55320,76134,4557,55320,null,null,55320
55324,8600000US55324,73000,11031,55324,null,null,55324
55331,8600000US55331,117422,5240,55331,null,null,55331
55342,8600000US55342,61801,3802,55342,null,null,55342
55785,8600000US55785,36429,15146,55785,null,null,55785
55792,8600000US55792,39080,4486,55792,null,null,55792
55733,8600000US55733,77012,4871,55733,null,null,55733
55735,8600000US55735,42904,3155,55735,null,null,55735
55736,8600000US55736,43317,2754,55736,null,null,55736
55756,8600000US55756,63750,6583,55756,null,null,55756
55757,8600000US55757,49063,6745,55757,null,null,55757
55783,8600000US55783,52829,5564,55783,null,null,55783
55786,8600000US55786,55192,10284,55786,null,null,55786
55803,8600000US55803,74215,3038,55803,null,null,55803
55808,8600000US55808,40963,4374,55808,null,null,55808
55918,8600000US55918,58839,4262,55918,null,null,55918
55926,8600000US55926,66406,6297,55926,null,null,55926
55927,8600000US55927,62431,2871,55927,null,null,55927
55934,8600000US55934,74766,6534,55934,null,null,55934
55944,8600000US55944,73380,5362,55944,null,null,55944
55946,8600000US55946,66300,4812,55946,null,null,55946
55975,8600000US55975,58077,4200,55975,null,null,55975
55449,8600000US55449,104161,3253,55449,null,null,55449
55601,8600000US55601,63250,22786,55601,null,null,55601
55602,8600000US55602,33250,14974,55602,null,null,55602
55613,8600000US55613,46875,7027,55613,null,null,55613
55708,8600000US55708,32784,5723,55708,null,null,55708
55712,8600000US55712,40938,6606,55712,null,null,55712
55726,8600000US55726,52143,6572,55726,null,null,55726
55741,8600000US55741,53373,4257,55741,null,null,55741
55744,8600000US55744,52351,3073,55744,null,null,55744
55751,8600000US55751,61645,7340,55751,null,null,55751
55767,8600000US55767,49773,6888,55767,null,null,55767
55769,8600000US55769,52625,6208,55769,null,null,55769
55779,8600000US55779,75000,6832,55779,null,null,55779
55797,8600000US55797,63819,5388,55797,null,null,55797
55902,8600000US55902,86513,4007,55902,null,null,55902
55909,8600000US55909,64583,4324,55909,null,null,55909
55925,8600000US55925,65795,8964,55925,null,null,55925
55936,8600000US55936,66250,7260,55936,null,null,55936
55953,8600000US55953,45694,5533,55953,null,null,55953
55973,8600000US55973,71250,8575,55973,null,null,55973
55979,8600000US55979,66736,6574,55979,null,null,55979
55007,8600000US55007,49355,4911,55007,null,null,55007
55020,8600000US55020,117857,10538,55020,null,null,55020
55021,8600000US55021,58554,4862,55021,null,null,55021
55037,8600000US55037,43895,3833,55037,null,null,55037
55043,8600000US55043,80859,4548,55043,null,null,55043
55052,8600000US55052,59018,7039,55052,null,null,55052
55055,8600000US55055,63445,9087,55055,null,null,55055
55056,8600000US55056,75296,4881,55056,null,null,55056
55079,8600000US55079,83531,5457,55079,null,null,55079
55343,8600000US55343,59430,3833,55343,null,null,55343
55325,8600000US55325,63061,3073,55325,null,null,55325
55330,8600000US55330,90522,3331,55330,null,null,55330
55340,8600000US55340,116513,9456,55340,null,null,55340
55301,8600000US55301,97688,14917,55301,null,null,55301
55077,8600000US55077,74688,9557,55077,null,null,55077
55109,8600000US55109,61100,2235,55109,null,null,55109
55321,8600000US55321,62798,5477,55321,null,null,55321
55124,8600000US55124,85181,3459,55124,null,null,55124
55311,8600000US55311,122582,5247,55311,null,null,55311
55312,8600000US55312,65167,6658,55312,null,null,55312
55334,8600000US55334,53548,6574,55334,null,null,55334
55346,8600000US55346,108866,6732,55346,null,null,55346
55368,8600000US55368,58015,14400,55368,null,null,55368
55371,8600000US55371,63652,4742,55371,null,null,55371
55404,8600000US55404,27434,2826,55404,null,null,55404
55409,8600000US55409,71408,6079,55409,null,null,55409
55430,8600000US55430,48872,4416,55430,null,null,55430
55006,8600000US55006,51286,4944,55006,null,null,55006
55044,8600000US55044,108839,4151,55044,null,null,55044
55049,8600000US55049,64350,6910,55049,null,null,55049
55051,8600000US55051,47980,3727,55051,null,null,55051
55073,8600000US55073,89737,12604,55073,null,null,55073
55088,8600000US55088,82938,10793,55088,null,null,55088
55106,8600000US55106,47931,2878,55106,null,null,55106
55116,8600000US55116,65518,3252,55116,null,null,55116
55117,8600000US55117,48244,2958,55117,null,null,55117
55121,8600000US55121,69191,2970,55121,null,null,55121
55001,8600000US55001,109271,9459,55001,null,null,55001
55012,8600000US55012,79706,10338,55012,null,null,55012
55031,8600000US55031,98929,8594,55031,null,null,55031
55040,8600000US55040,73133,3695,55040,null,null,55040
97633,8600000US97633,42611,2600,97633,null,null,97633
97603,8600000US97603,46125,2943,97603,null,null,97603
97604,8600000US97604,-666666666,-222222222,97604,-,**,97604
97711,8600000US97711,-666666666,-222222222,97711,-,**,97711
97909,8600000US97909,-666666666,-222222222,97909,-,**,97909
97920,8600000US97920,9975,2214,97920,null,null,97920
97233,8600000US97233,39240,4191,97233,null,null,97233
97236,8600000US97236,42109,4959,97236,null,null,97236
97305,8600000US97305,47713,2022,97305,null,null,97305
97329,8600000US97329,-666666666,-222222222,97329,-,**,97329
97341,8600000US97341,43750,7010,97341,null,null,97341
97343,8600000US97343,24688,13202,97343,null,null,97343
97347,8600000US97347,44428,4477,97347,null,null,97347
97348,8600000US97348,56000,6798,97348,null,null,97348
97364,8600000US97364,47125,19513,97364,null,null,97364
97390,8600000US97390,47277,16040,97390,null,null,97390
97396,8600000US97396,51429,11456,97396,null,null,97396
97406,8600000US97406,-666666666,-222222222,97406,-,**,97406
97408,8600000US97408,61064,3322,97408,null,null,97408
97008,8600000US97008,62028,4458,97008,null,null,97008
97020,8600000US97020,63875,16018,97020,null,null,97020
97026,8600000US97026,60688,10614,97026,null,null,97026
97027,8600000US97027,57400,4507,97027,null,null,97027
97045,8600000US97045,73618,3079,97045,null,null,97045
97050,8600000US97050,36250,27306,97050,null,null,97050
97062,8600000US97062,73282,3239,97062,null,null,97062
97068,8600000US97068,100210,4546,97068,null,null,97068
97070,8600000US97070,68434,3737,97070,null,null,97070
97071,8600000US97071,49129,4986,97071,null,null,97071
97102,8600000US97102,59010,58285,97102,null,null,97102
97108,8600000US97108,37833,9065,97108,null,null,97108
97117,8600000US97117,81750,13334,97117,null,null,97117
97121,8600000US97121,72969,12498,97121,null,null,97121
97124,8600000US97124,84009,2990,97124,null,null,97124
97128,8600000US97128,52288,3359,97128,null,null,97128
97135,8600000US97135,25899,5344,97135,null,null,97135
97136,8600000US97136,40308,4657,97136,null,null,97136
97463,8600000US97463,38278,8047,97463,null,null,97463
97473,8600000US97473,50774,4243,97473,null,null,97473
97213,8600000US97213,67882,4242,97213,null,null,97213
97217,8600000US97217,70027,3140,97217,null,null,97217
97220,8600000US97220,47284,4198,97220,null,null,97220
97221,8600000US97221,98919,9453,97221,null,null,97221
97006,8600000US97006,69553,3738,97006,null,null,97006
97038,8600000US97038,59529,4140,97038,null,null,97038
97055,8600000US97055,67601,6902,97055,null,null,97055
97058,8600000US97058,48303,2577,97058,null,null,97058
97064,8600000US97064,52250,11038,97064,null,null,97064
97106,8600000US97106,100301,6607,97106,null,null,97106
97107,8600000US97107,51000,11789,97107,null,null,97107
97109,8600000US97109,65179,29630,97109,null,null,97109
97112,8600000US97112,44855,14734,97112,null,null,97112
97115,8600000US97115,75383,9504,97115,null,null,97115
97140,8600000US97140,96079,4254,97140,null,null,97140
97148,8600000US97148,71076,8603,97148,null,null,97148
97219,8600000US97219,89745,3797,97219,null,null,97219
97230,8600000US97230,49423,3880,97230,null,null,97230
97459,8600000US97459,48630,2894,97459,null,null,97459
97470,8600000US97470,43166,3529,97470,null,null,97470
97478,8600000US97478,52379,2624,97478,null,null,97478
97480,8600000US97480,24375,8031,97480,null,null,97480
97489,8600000US97489,69205,13253,97489,null,null,97489
97492,8600000US97492,37500,14560,97492,null,null,97492
97502,8600000US97502,52106,2980,97502,null,null,97502
97520,8600000US97520,51476,3573,97520,null,null,97520
97524,8600000US97524,61605,6011,97524,null,null,97524
97527,8600000US97527,41982,3442,97527,null,null,97527
97530,8600000US97530,60284,10255,97530,null,null,97530
97532,8600000US97532,62148,16253,97532,null,null,97532
97535,8600000US97535,41399,5579,97535,null,null,97535
97625,8600000US97625,59375,46805,97625,null,null,97625
97626,8600000US97626,-666666666,-222222222,97626,-,**,97626
97637,8600000US97637,29375,16582,97637,null,null,97637
97640,8600000US97640,24375,12784,97640,null,null,97640
97736,8600000US97736,-666666666,-222222222,97736,-,**,97736
97738,8600000US97738,49917,10016,97738,null,null,97738
97739,8600000US97739,40828,5136,97739,null,null,97739
97759,8600000US97759,67167,10066,97759,null,null,97759
97812,8600000US97812,54250,13684,97812,null,null,97812
97813,8600000US97813,63571,13374,97813,null,null,97813
97836,8600000US97836,55927,5763,97836,null,null,97836
97481,8600000US97481,59375,10601,97481,null,null,97481
97504,8600000US97504,52421,2205,97504,null,null,97504
99733,8600000US99733,16806,5119,99733,null,null,99733
99756,8600000US99756,57083,12778,99756,null,null,99756
99763,8600000US99763,48750,12295,99763,null,null,99763
99773,8600000US99773,39688,10951,99773,null,null,99773
99781,8600000US99781,26250,7081,99781,null,null,99781
99820,8600000US99820,36000,10154,99820,null,null,99820
99695,8600000US99695,-666666666,-222222222,99695,-,**,99695
99703,8600000US99703,54526,7456,99703,null,null,99703
99704,8600000US99704,-666666666,-222222222,99704,-,**,99704
99723,8600000US99723,82964,13376,99723,null,null,99723
99726,8600000US99726,33750,32119,99726,null,null,99726
99758,8600000US99758,38125,9943,99758,null,null,99758
99788,8600000US99788,28750,7489,99788,null,null,99788
99772,8600000US99772,35000,11518,99772,null,null,99772
99783,8600000US99783,31250,10176,99783,null,null,99783
99785,8600000US99785,33750,7146,99785,null,null,99785
99789,8600000US99789,82813,12160,99789,null,null,99789
99705,8600000US99705,81045,4813,99705,null,null,99705
99721,8600000US99721,56667,7890,99721,null,null,99721
99722,8600000US99722,35208,12133,99722,null,null,99722
99739,8600000US99739,39375,6649,99739,null,null,99739
99742,8600000US99742,34792,5525,99742,null,null,99742
99759,8600000US99759,58750,11188,99759,null,null,99759
99761,8600000US99761,50000,12671,99761,null,null,99761
99765,8600000US99765,38333,5608,99765,null,null,99765
99767,8600000US99767,50625,36547,99767,null,null,99767
99771,8600000US99771,56875,21504,99771,null,null,99771
99005,8600000US99005,92247,10522,99005,null,null,99005
99023,8600000US99023,83047,61494,99023,null,null,99023
99119,8600000US99119,37332,6198,99119,null,null,99119
99128,8600000US99128,64375,14502,99128,null,null,99128
99141,8600000US99141,50078,10307,99141,null,null,99141
99149,8600000US99149,33571,9709,99149,null,null,99149
99153,8600000US99153,38563,10265,99153,null,null,99153
99156,8600000US99156,49084,3658,99156,null,null,99156
99171,8600000US99171,47750,10395,99171,null,null,99171
99223,8600000US99223,64966,4359,99223,null,null,99223
99330,8600000US99330,48651,10864,99330,null,null,99330
99337,8600000US99337,71595,3969,99337,null,null,99337
99349,8600000US99349,53975,5578,99349,null,null,99349
99352,8600000US99352,73901,4560,99352,null,null,99352
99777,8600000US99777,47778,12687,99777,null,null,99777
99001,8600000US99001,44674,6847,99001,null,null,99001
99017,8600000US99017,42308,9050,99017,null,null,99017
99021,8600000US99021,63791,4324,99021,null,null,99021
99110,8600000US99110,31458,20127,99110,null,null,99110
99111,8600000US99111,52792,4159,99111,null,null,99111
99123,8600000US99123,60208,15550,99123,null,null,99123
99135,8600000US99135,71071,26352,99135,null,null,99135
99146,8600000US99146,60972,39762,99146,null,null,99146
99150,8600000US99150,42841,19439,99150,null,null,99150
99151,8600000US99151,27083,8695,99151,null,null,99151
99158,8600000US99158,51964,5209,99158,null,null,99158
99167,8600000US99167,42500,23360,99167,null,null,99167
99180,8600000US99180,42115,13790,99180,null,null,99180
99181,8600000US99181,44318,6481,99181,null,null,99181
99204,8600000US99204,32483,3192,99204,null,null,99204
99206,8600000US99206,55632,2245,99206,null,null,99206
99216,8600000US99216,44139,2681,99216,null,null,99216
99224,8600000US99224,60825,3394,99224,null,null,99224
99322,8600000US99322,61250,21025,99322,null,null,99322
99323,8600000US99323,71907,8289,99323,null,null,99323
99829,8600000US99829,60625,11586,99829,null,null,99829
99833,8600000US99833,63490,2295,99833,null,null,99833
99927,8600000US99927,17981,16477,99927,null,null,99927
99830,8600000US99830,51250,6868,99830,null,null,99830
99008,8600000US99008,66831,29654,99008,null,null,99008
99025,8600000US99025,68710,6294,99025,null,null,99025
99026,8600000US99026,69555,6949,99026,null,null,99026
99031,8600000US99031,48500,28504,99031,null,null,99031
99032,8600000US99032,35924,3981,99032,null,null,99032
99102,8600000US99102,37946,14179,99102,null,null,99102
99105,8600000US99105,-666666666,-222222222,99105,-,**,99105
99116,8600000US99116,52917,7850,99116,null,null,99116
99121,8600000US99121,28472,12387,99121,null,null,99121
99122,8600000US99122,53452,6234,99122,null,null,99122
99134,8600000US99134,37188,23912,99134,null,null,99134
99138,8600000US99138,36196,6418,99138,null,null,99138
99154,8600000US99154,-666666666,-222222222,99154,-,**,99154
99208,8600000US99208,59375,3447,99208,null,null,99208
99320,8600000US99320,59184,6512,99320,null,null,99320
99321,8600000US99321,-666666666,-222222222,99321,-,**,99321
99324,8600000US99324,42708,6321,99324,null,null,99324
99328,8600000US99328,46406,6431,99328,null,null,99328
99338,8600000US99338,104630,7003,99338,null,null,99338
99362,8600000US99362,52537,2423,99362,null,null,99362
99401,8600000US99401,61538,25915,99401,null,null,99401
99402,8600000US99402,55369,6924,99402,null,null,99402
99504,8600000US99504,77787,5014,99504,null,null,99504
99550,8600000US99550,32917,13201,99550,null,null,99550
99572,8600000US99572,66801,24720,99572,null,null,99572
99587,8600000US99587,108362,38016,99587,null,null,99587
99591,8600000US99591,56250,20020,99591,null,null,99591
99603,8600000US99603,62196,2829,99603,null,null,99603
99624,8600000US99624,36250,17633,99624,null,null,99624
99626,8600000US99626,33036,3605,99626,null,null,99626
99784,8600000US99784,38125,20136,99784,null,null,99784
99901,8600000US99901,67321,2867,99901,null,null,99901
99903,8600000US99903,-666666666,-222222222,99903,-,**,99903
99925,8600000US99925,48646,6322,99925,null,null,99925
